荷主ID,荷主名,倉庫ID,倉庫名,ブロックID,ブロック名称,ブロック略称,列（段）,連（列）,段（連）,業務区分,引当条件,取引先名,ロケバーコード,ロケ,梱包形態ID,梱包形態名称
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,038,10,卸,指定した業態に優先して取り置く,,*29000203810*,B-002-038-10,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,038,10,卸,指定した業態に優先して取り置く,,*29000303810*,B-003-038-10,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,038,10,卸,指定した業態に優先して取り置く,,*29000403810*,B-004-038-10,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,038,13,卸,指定した業態に優先して取り置く,,*29000103813*,B-001-038-13,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,038,13,卸,指定した業態に優先して取り置く,,*29000203813*,B-002-038-13,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,038,13,卸,指定した業態に優先して取り置く,,*29000303813*,B-003-038-13,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,038,13,卸,指定した業態に優先して取り置く,,*29000403813*,B-004-038-13,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,038,20,卸,指定した業態に優先して取り置く,,*29000103820*,B-001-038-20,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,038,20,卸,指定した業態に優先して取り置く,,*29000203820*,B-002-038-20,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,038,20,卸,指定した業態に優先して取り置く,,*29000303820*,B-003-038-20,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,038,20,卸,指定した業態に優先して取り置く,,*29000403820*,B-004-038-20,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,038,21,卸,指定した業態に優先して取り置く,,*29000103821*,B-001-038-21,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,038,21,卸,指定した業態に優先して取り置く,,*29000203821*,B-002-038-21,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,038,21,卸,指定した業態に優先して取り置く,,*29000303821*,B-003-038-21,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,038,21,卸,指定した業態に優先して取り置く,,*29000403821*,B-004-038-21,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,039,01,卸,指定した業態に優先して取り置く,,*29000103901*,B-001-039-01,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,039,01,卸,指定した業態に優先して取り置く,,*29000203901*,B-002-039-01,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,039,01,卸,指定した業態に優先して取り置く,,*29000303901*,B-003-039-01,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,039,01,卸,指定した業態に優先して取り置く,,*29000403901*,B-004-039-01,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,039,02,卸,指定した業態に優先して取り置く,,*29000103902*,B-001-039-02,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,039,02,卸,指定した業態に優先して取り置く,,*29000203902*,B-002-039-02,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,039,02,卸,指定した業態に優先して取り置く,,*29000303902*,B-003-039-02,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,039,02,卸,指定した業態に優先して取り置く,,*29000403902*,B-004-039-02,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,039,03,卸,指定した業態に優先して取り置く,,*29000103903*,B-001-039-03,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,039,03,卸,指定した業態に優先して取り置く,,*29000203903*,B-002-039-03,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,039,03,卸,指定した業態に優先して取り置く,,*29000303903*,B-003-039-03,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,039,03,卸,指定した業態に優先して取り置く,,*29000403903*,B-004-039-03,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,039,04,卸,指定した業態に優先して取り置く,,*29000103904*,B-001-039-04,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,039,04,卸,指定した業態に優先して取り置く,,*29000203904*,B-002-039-04,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,039,04,卸,指定した業態に優先して取り置く,,*29000303904*,B-003-039-04,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,039,04,卸,指定した業態に優先して取り置く,,*29000403904*,B-004-039-04,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,039,05,卸,指定した業態に優先して取り置く,,*29000103905*,B-001-039-05,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,039,05,卸,指定した業態に優先して取り置く,,*29000203905*,B-002-039-05,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,039,05,卸,指定した業態に優先して取り置く,,*29000303905*,B-003-039-05,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,039,05,卸,指定した業態に優先して取り置く,,*29000403905*,B-004-039-05,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,039,06,卸,指定した業態に優先して取り置く,,*29000103906*,B-001-039-06,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,039,06,卸,指定した業態に優先して取り置く,,*29000203906*,B-002-039-06,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,039,06,卸,指定した業態に優先して取り置く,,*29000303906*,B-003-039-06,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,039,06,卸,指定した業態に優先して取り置く,,*29000403906*,B-004-039-06,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,039,07,卸,指定した業態に優先して取り置く,,*29000103907*,B-001-039-07,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,039,07,卸,指定した業態に優先して取り置く,,*29000203907*,B-002-039-07,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,039,07,卸,指定した業態に優先して取り置く,,*29000303907*,B-003-039-07,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,039,07,卸,指定した業態に優先して取り置く,,*29000403907*,B-004-039-07,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,039,08,卸,指定した業態に優先して取り置く,,*29000103908*,B-001-039-08,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,039,08,卸,指定した業態に優先して取り置く,,*29000203908*,B-002-039-08,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,039,08,卸,指定した業態に優先して取り置く,,*29000303908*,B-003-039-08,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,039,08,卸,指定した業態に優先して取り置く,,*29000403908*,B-004-039-08,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,039,09,卸,指定した業態に優先して取り置く,,*29000103909*,B-001-039-09,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,039,09,卸,指定した業態に優先して取り置く,,*29000203909*,B-002-039-09,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,039,09,卸,指定した業態に優先して取り置く,,*29000303909*,B-003-039-09,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,039,09,卸,指定した業態に優先して取り置く,,*29000403909*,B-004-039-09,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,039,10,卸,指定した業態に優先して取り置く,,*29000103910*,B-001-039-10,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,039,10,卸,指定した業態に優先して取り置く,,*29000203910*,B-002-039-10,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,039,10,卸,指定した業態に優先して取り置く,,*29000303910*,B-003-039-10,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,039,10,卸,指定した業態に優先して取り置く,,*29000403910*,B-004-039-10,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,040,01,卸,指定した業態に優先して取り置く,,*29000104001*,B-001-040-01,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,040,01,卸,指定した業態に優先して取り置く,,*29000204001*,B-002-040-01,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,040,01,卸,指定した業態に優先して取り置く,,*29000304001*,B-003-040-01,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,040,01,卸,指定した業態に優先して取り置く,,*29000404001*,B-004-040-01,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,040,02,卸,指定した業態に優先して取り置く,,*29000104002*,B-001-040-02,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,040,02,卸,指定した業態に優先して取り置く,,*29000204002*,B-002-040-02,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,040,02,卸,指定した業態に優先して取り置く,,*29000304002*,B-003-040-02,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,040,02,卸,指定した業態に優先して取り置く,,*29000404002*,B-004-040-02,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,040,03,卸,指定した業態に優先して取り置く,,*29000104003*,B-001-040-03,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,040,03,卸,指定した業態に優先して取り置く,,*29000204003*,B-002-040-03,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,040,03,卸,指定した業態に優先して取り置く,,*29000304003*,B-003-040-03,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,040,03,卸,指定した業態に優先して取り置く,,*29000404003*,B-004-040-03,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,040,04,卸,指定した業態に優先して取り置く,,*29000104004*,B-001-040-04,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,040,04,卸,指定した業態に優先して取り置く,,*29000204004*,B-002-040-04,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,040,04,卸,指定した業態に優先して取り置く,,*29000304004*,B-003-040-04,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,040,04,卸,指定した業態に優先して取り置く,,*29000404004*,B-004-040-04,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,040,05,卸,指定した業態に優先して取り置く,,*29000104005*,B-001-040-05,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,040,05,卸,指定した業態に優先して取り置く,,*29000204005*,B-002-040-05,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,040,05,卸,指定した業態に優先して取り置く,,*29000304005*,B-003-040-05,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,040,05,卸,指定した業態に優先して取り置く,,*29000404005*,B-004-040-05,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,040,06,卸,指定した業態に優先して取り置く,,*29000104006*,B-001-040-06,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,040,06,卸,指定した業態に優先して取り置く,,*29000204006*,B-002-040-06,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,040,06,卸,指定した業態に優先して取り置く,,*29000304006*,B-003-040-06,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,040,06,卸,指定した業態に優先して取り置く,,*29000404006*,B-004-040-06,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,040,07,卸,指定した業態に優先して取り置く,,*29000104007*,B-001-040-07,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,040,07,卸,指定した業態に優先して取り置く,,*29000204007*,B-002-040-07,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,040,07,卸,指定した業態に優先して取り置く,,*29000304007*,B-003-040-07,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,040,07,卸,指定した業態に優先して取り置く,,*29000404007*,B-004-040-07,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,040,08,卸,指定した業態に優先して取り置く,,*29000104008*,B-001-040-08,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,040,08,卸,指定した業態に優先して取り置く,,*29000204008*,B-002-040-08,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,040,08,卸,指定した業態に優先して取り置く,,*29000304008*,B-003-040-08,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,040,08,卸,指定した業態に優先して取り置く,,*29000404008*,B-004-040-08,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,040,09,卸,指定した業態に優先して取り置く,,*29000104009*,B-001-040-09,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,040,09,卸,指定した業態に優先して取り置く,,*29000204009*,B-002-040-09,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,040,09,卸,指定した業態に優先して取り置く,,*29000304009*,B-003-040-09,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,040,09,卸,指定した業態に優先して取り置く,,*29000404009*,B-004-040-09,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,040,10,卸,指定した業態に優先して取り置く,,*29000104010*,B-001-040-10,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,040,10,卸,指定した業態に優先して取り置く,,*29000204010*,B-002-040-10,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,040,10,卸,指定した業態に優先して取り置く,,*29000304010*,B-003-040-10,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,040,10,卸,指定した業態に優先して取り置く,,*29000404010*,B-004-040-10,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,041,01,卸,指定した業態に優先して取り置く,,*29000104101*,B-001-041-01,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,041,01,卸,指定した業態に優先して取り置く,,*29000204101*,B-002-041-01,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,041,01,卸,指定した業態に優先して取り置く,,*29000304101*,B-003-041-01,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,041,01,卸,指定した業態に優先して取り置く,,*29000404101*,B-004-041-01,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,041,02,卸,指定した業態に優先して取り置く,,*29000104102*,B-001-041-02,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,041,02,卸,指定した業態に優先して取り置く,,*29000204102*,B-002-041-02,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,041,02,卸,指定した業態に優先して取り置く,,*29000304102*,B-003-041-02,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,041,02,卸,指定した業態に優先して取り置く,,*29000404102*,B-004-041-02,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,041,03,卸,指定した業態に優先して取り置く,,*29000104103*,B-001-041-03,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,041,03,卸,指定した業態に優先して取り置く,,*29000204103*,B-002-041-03,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,041,03,卸,指定した業態に優先して取り置く,,*29000304103*,B-003-041-03,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,041,03,卸,指定した業態に優先して取り置く,,*29000404103*,B-004-041-03,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,041,04,卸,指定した業態に優先して取り置く,,*29000104104*,B-001-041-04,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,041,04,卸,指定した業態に優先して取り置く,,*29000204104*,B-002-041-04,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,041,04,卸,指定した業態に優先して取り置く,,*29000304104*,B-003-041-04,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,041,04,卸,指定した業態に優先して取り置く,,*29000404104*,B-004-041-04,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,041,05,卸,指定した業態に優先して取り置く,,*29000104105*,B-001-041-05,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,041,05,卸,指定した業態に優先して取り置く,,*29000204105*,B-002-041-05,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,041,05,卸,指定した業態に優先して取り置く,,*29000304105*,B-003-041-05,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,041,05,卸,指定した業態に優先して取り置く,,*29000404105*,B-004-041-05,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,041,06,卸,指定した業態に優先して取り置く,,*29000104106*,B-001-041-06,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,041,06,卸,指定した業態に優先して取り置く,,*29000204106*,B-002-041-06,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,041,06,卸,指定した業態に優先して取り置く,,*29000304106*,B-003-041-06,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,041,06,卸,指定した業態に優先して取り置く,,*29000404106*,B-004-041-06,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,041,07,卸,指定した業態に優先して取り置く,,*29000104107*,B-001-041-07,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,041,07,卸,指定した業態に優先して取り置く,,*29000204107*,B-002-041-07,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,041,07,卸,指定した業態に優先して取り置く,,*29000304107*,B-003-041-07,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,041,07,卸,指定した業態に優先して取り置く,,*29000404107*,B-004-041-07,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,041,08,卸,指定した業態に優先して取り置く,,*29000104108*,B-001-041-08,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,041,08,卸,指定した業態に優先して取り置く,,*29000204108*,B-002-041-08,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,041,08,卸,指定した業態に優先して取り置く,,*29000304108*,B-003-041-08,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,041,08,卸,指定した業態に優先して取り置く,,*29000404108*,B-004-041-08,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,041,09,卸,指定した業態に優先して取り置く,,*29000104109*,B-001-041-09,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,041,09,卸,指定した業態に優先して取り置く,,*29000204109*,B-002-041-09,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,041,09,卸,指定した業態に優先して取り置く,,*29000304109*,B-003-041-09,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,041,09,卸,指定した業態に優先して取り置く,,*29000404109*,B-004-041-09,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,001,041,10,卸,指定した業態に優先して取り置く,,*29000104110*,B-001-041-10,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,002,041,10,卸,指定した業態に優先して取り置く,,*29000204110*,B-002-041-10,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,003,041,10,卸,指定した業態に優先して取り置く,,*29000304110*,B-003-041-10,3,ケース
2,アンカー・ジャパン㈱,1,加須センター,290,ネステナ,B,004,041,10,卸,指定した業態に優先して取り置く,,*29000404110*,B-004-041-10,3,ケース
